DrugId|Drugname|TextSingular|TextPlural
28104493309|Spiriva|inhalationskapsel|inhalationskapsler
28104493809|Pantoprazole "Teva"|tablet|tabletter
28104493909|Pantoprazole "Teva"|tablet|tabletter
28104494109|Daisynelle|tablet|tabletter
28104494209|Daisynelle|tablet|tabletter
28104495109|Letrozol "Italchimici"|tablet|tabletter
28104495209|Vesicare|tablet|tabletter
28104495309|Zolmitriptan "Stada"|tablet|tabletter
28104495709|Irbesartan "STADA"|tablet|tabletter
28104495809|Irbesartan "STADA"|tablet|tabletter
28104495909|Olanzapin "Orion"|tablet|tabletter
28104496009|Olanzapin "Orion"|tablet|tabletter
28104496109|Olanzapin "Orion"|tablet|tabletter
28104496209|Olanzapin "Orion"|tablet|tabletter
28104505509|Bonasol|ml|ml
28104507109|Arthrotec|tablet|tabletter
28104507209|Arthrotec Forte|tablet|tabletter
28104507809|Bricanyl Turbuhaler|sug|sug
28104508009|Vesicare|tablet|tabletter
28104508409|Montelukast "Stada"|tyggetabletter|tyggetabletter
28104508509|Montelukast "Stada"|tyggetabletter|tyggetabletter
28104508609|Montelukast "Stada"|tablet|tabletter
28104510509|Asacol|tablet|tabletter
28104512509|Alzen SR|tablet|tabletter
28104512609|Alzen SR|tablet|tabletter
28104512709|Alzen SR|tablet|tabletter
28104513109|Azithromycin "Mylan"|tablet|tabletter
28104513209|Combigan|dråbe|dråber
28104513509|Crestor|tablet|tabletter
28104514709|Nasonex|pust|pust
28104514809|Amoxicillin/clavulansyre "Aurobindo"|tablet|tabletter
28104515409|Palexia Depot|tablet|tabletter
28104515509|Palexia Depot|tablet|tabletter
28104515609|Palexia Depot|tablet|tabletter
28104515709|Palexia Depot|tablet|tabletter
28104515809|Palexia Depot|tablet|tabletter
28104517509|Coversyl Arginine|tablet|tabletter
28104518309|Symbicort Turbuhaler|sug|sug
28104520009|Montelukast "Orion"|tyggetabletter|tyggetabletter
28104520109|Montelukast "Orion"|tyggetabletter|tyggetabletter
28104520209|Montelukast "Orion"|tablet|tabletter
28104520909|Latanoprost "Actavis"|dråbe|dråber
28104521009|Atorvastatin "Teva"|tablet|tabletter
28104521109|Atorvastatin "Teva"|tablet|tabletter
28104521209|Atorvastatin "Teva"|tablet|tabletter
28104521309|Atorvastatin "Teva"|tablet|tabletter
28104522009|Persantin|tablet|tabletter
28104522109|Tertensif Kombi|tablet|tabletter
28104522309|Strattera|kapsel|kapsler
28104522409|Strattera|kapsel|kapsler
28104522509|Strattera|kapsel|kapsler
28104522609|Strattera|kapsel|kapsler
28104522709|Strattera|kapsel|kapsler
28104522809|Clopixol|tablet|tabletter
28104523409|Imigrane|pust|pust
28104523509|Kreon 10.000|kapsel|kapsler
28104523609|Kreon 25.000|kapsel|kapsler
28104523709|Selexid|tablet|tabletter
28104524009|Rispolept Consta|pulver+solvens|pulver+solvens
28104524109|Rispolept Consta|pulver+solvens|pulver+solvens
28104524209|Rispolept Consta|pulver+solvens|pulver+solvens
28104524509|AmBisome|mg|mg
28104524809|Zolmitriptan "Stada"|tablet|tabletter
28104524909|Transtec|plaster|plastre
28104525009|Transtec|plaster|plastre
28104525309|Hytacand|tablet|tabletter
28104525909|Vancomycin "Fresenius Kabi"|mg|mg
28104526009|Vancomycin "Fresenius Kabi"|mg|mg
28104527709|Tilcitin|tablet|tabletter
28104527809|Dalacin C|applikatordosis|applikatordoser
28104527909|Pevison|påsmøring|påsmøringer
28104529009|Costad|dråbe|dråber
28104529909|Daxas|tablet|tabletter
28104530509|Sycrest|resoriblet|resoribletter
28104530609|Sycrest|resoriblet|resoribletter
28104531009|Stelara|injektionssprøjte|injektionssprøjter
28104531109|Stelara|injektionssprøjte|injektionssprøjter
28104531209|AmBisome|mg|mg
28104531809|Dorzolamid "STADA"|dråbe|dråber
28104533109|Rivastigmine "Sandoz"|kapsel|kapsler
28104533209|Rivastigmine "Sandoz"|kapsel|kapsler
28104533309|Rivastigmine "Sandoz"|kapsel|kapsler
28104533409|Rivastigmine "Sandoz"|kapsel|kapsler
28104533609|Mycostatin|ml|ml
28104533709|Bicalutamid "Orion"|tablet|tabletter
28104533809|Bicalutamid "Orion"|tablet|tabletter
28104533909|Plaquenil|tablet|tabletter
28104535509|Valsartan "Krka"|tablet|tabletter
28104535609|Valsartan "Krka"|tablet|tabletter
28104535709|Valsartan "Krka"|tablet|tabletter
28104535809|Prestarium Neo|tablet|tabletter
28104535909|Prestarium Neo Forte|tablet|tabletter
28104536109|Nexplanon|implantat|implantater
28104536709|Paracetamol "Alternova"|tablet|tabletter
28104538609|Avelox|tablet|tabletter
28104538909|Fludara|tablet|tabletter
28104539509|Klaricid|mg|mg
28104539709|Elocom|påsmøring|påsmøringer
28104540509|Vesicare|tablet|tabletter
28104540609|Vesicare|tablet|tabletter
28104540709|Mirena|spiral|spiraler
28104541009|Arzolamid|dråbe|dråber
28104541109|Arzotilol|dråbe|dråber
28104541909|Geodon|kapsel|kapsler
28104542209|Alzen SR|tablet|tabletter
28104542309|Rabeprazolnatrium "Krka"|tablet|tabletter
28104542409|Rabeprazolnatrium "Krka"|tablet|tabletter
28104542709|DesmoMelt|tablet|tabletter
28104542809|DesmoMelt|tablet|tabletter
28104543109|Seroplex|tablet|tabletter
28104543209|Seretide Evohaler|pust|pust
28104544309|Quetiapin "Accord"|tablet|tabletter
28104544409|Quetiapin "Accord"|tablet|tabletter
28104544609|Quetiapin "Accord"|tablet|tabletter
28104544709|Quetiapin "Accord"|tablet|tabletter
28104545009|Symbicort Forte Turbuhaler|sug|sug
28104545109|Geodon|kapsel|kapsler
28104545309|Strepsils Cool|sugetablet|sugetabletter
28104545409|Strepsils Honning & Citron|sugetablet|sugetabletter
28104545709|Omeprazol "Actavis"|kapsel|kapsler
28104545809|Omeprazol "Actavis"|kapsel|kapsler
28104548409|Yellox|dråbe|dråber
28104548609|Seroplex|tablet|tabletter
28104548709|Crestor|tablet|tabletter
28104548909|Skinoren|påsmøring|påsmøringer
28104549209|Zoladex|implantat|implantater
28104549309|Symbicort Forte Turbohaler|sug|sug
28104551809|Orlistat "Sandoz"|kapsel|kapsler
28104552209|Sandimmun Neoral|ml|ml
28104552909|Moviprep Appelsin|sæt breve A+B|sæt breve A+B
28104554209|Lafene|plaster|plastre
28104554309|Lafene|plaster|plastre
28104554409|Lafene|plaster|plastre
28104554509|Lafene|plaster|plastre
28104555609|Hirobriz Breezhaler|inhalationskapsel|inhalationskapsler
28104555709|Hirobriz Breezhaler|inhalationskapsel|inhalationskapsler
28104555809|Magenterol|brev|breve
28104557509|Dicuno|tablet|tabletter
28104557609|Warfarin "Orion"|tablet|tabletter
28104557709|Relert|tablet|tabletter
28104558009|Nasomet|pust|pust
28104558209|Zofran Zydis|tablet|tabletter
28104558409|Latiotim|dråbe|dråber
28104559909|Losartankalium/hydrochlorthiazid "Krka"|tablet|tabletter
28104561109|Samsca|tablet|tabletter
28104561809|Enbrel|engangspen|engangspenne
28104562209|Latanoprost "Stada"|dråbe|dråber
28104562309|Risperdal|ml|ml
28104562409|Spiriva Respimat|pust|pust
28104562609|Pentasa|tablet|tabletter
28104562709|Loceryl|påsmøring|påsmøringer
28104563009|Vesicare|tablet|tabletter
28104563409|Avelox|tablet|tabletter
28104563909|Lacrofarm|brev|breve
28104565209|Lacidipin "Teva"|tablet|tabletter
28104565309|Lacidipin "Teva"|tablet|tabletter
28104565509|Duovent|mg|mg
28104565609|Mestinon|tablet|tabletter
28104569009|Galieve Cool Mint|brev|breve
28104569109|Galieve Cool Mint|ml|ml
28104569209|Galieve Peppermint|tyggetabletter|tyggetabletter
28104569509|Zoely|tablet|tabletter
28104569909|Bisoprolol "Mylan"|tablet|tabletter
28104570209|Vagifem|vaginaltablet|vaginaltabletter
28104570309|Singulair|tablet|tabletter
28104571009|Sofradex|dråbe|dråber
28104571509|Ibandronat "Actavis"|tablet|tabletter
28104572009|Tobradex|dråbe|dråber
28104572309|Mycophenolatmofetil "Stada"|kapsel|kapsler
28104572409|Mycophenolatmofetil "Stada"|tablet|tabletter
28104572709|Crestor|tablet|tabletter
28104572809|Crestor|tablet|tabletter
28104575409|Nicotinell IceMint|tyggegummi|tyggegummier
28104575509|Nicotinell IceMint|tyggegummi|tyggegummier
28104575709|Diclofenacnatrium "2care4" Retard|tablet|tabletter
28104575809|Diclofenacnatrium "2care4" Retard|tablet|tabletter
28104576009|Buprenorphine "Orifarm"|resoriblet|resoribletter
28104576109|Buprenorphine "Orifarm"|resoriblet|resoribletter
28104576409|Pentasa|tablet|tabletter
28104576709|Cosopt|dråbe|dråber
28104576909|Clopixol|tablet|tabletter
28104577209|Edronax|tablet|tabletter
28104577309|Livial|tablet|tabletter
28104577509|Candesartancilexetil/Hydrochlorthiazid "Krka"|tablet|tabletter
28104579109|Pentasa|rektal stikpille|rektale stikpiller
28104579309|Brufen Retard|tablet|tabletter
28104579909|Alfuzosin "Pfizer"|tablet|tabletter
28104580009|Tilavist|dråbe|dråber
28104580109|Thiamazol "2care4"|tablet|tabletter
28104581109|Zofran|rektal stikpille|rektale stikpiller
28104581209|Nicorette Freshdrops|sugetablet|sugetabletter
28104582909|Letrozol "Orion"|tablet|tabletter
28104583109|Atorvastatin "Stada"|tablet|tabletter
28104583209|Atorvastatin "Stada"|tablet|tabletter
28104583309|Atorvastatin "Stada"|tablet|tabletter
28104583409|Atorvastatin "Stada"|tablet|tabletter
28104583609|Fragmin|IE|IE
28104583709|Fragmin|IE|IE
28104584809|Ropinirol "KRKA"|tablet|tabletter
28104584909|Ropinirol "KRKA"|tablet|tabletter
28104585009|Ropinirol "KRKA"|tablet|tabletter
28104585109|Ropinirol "Sandoz"|tablet|tabletter
28104585209|Ropinirol "Sandoz"|tablet|tabletter
28104585309|Ropinirol "Sandoz"|tablet|tabletter
28104585409|Leflunomide medac|tablet|tabletter
28104585509|Leflunomide medac|tablet|tabletter
28104586609|Azithromycin "Stada"|ml|ml
28104586709|Amlodipin "Bluefish"|tablet|tabletter
28104586809|Amlodipin "Bluefish"|tablet|tabletter
28104586909|Desogestrel "Orifarm"|tablet|tabletter
28104587909|Gangiden|brev|breve
28104588109|Seretide Diskus|sug|sug
28104589409|Sifrol|tablet|tabletter
28104589509|Sifrol|tablet|tabletter
28104590309|Famvir|tablet|tabletter
28104591309|Sumavel Dosepro|dosis|doser
28104591809|Avelox|tablet|tabletter
28104592909|Jext|engangspen|engangspenne
28104593009|Jext|engangspen|engangspenne
28104595209|Trobalt|tablet|tabletter
28104595309|Trobalt|tablet|tabletter
28104595409|Trobalt|tablet|tabletter
28104595509|Trobalt|tablet|tabletter
28104595609|Trobalt|tablet|tabletter
28104596009|Imigran|rektal stikpille|rektale stikpiller
28104596109|Systen Conti|plaster|plastre
28104596209|Moviprep|sæt breve A+B|sæt breve A+B
28104596509|Zyx appelsin & honning|sugetablet|sugetabletter
28104596609|Zyx eukalyptus|sugetablet|sugetabletter
28104596809|Lomudal|dråbe|dråber
28104602409|Metformin "Pfizer"|tablet|tabletter
28104602509|Metformin "Pfizer"|tablet|tabletter
28104602609|Anastrozol "Accord"|tablet|tabletter
28104603509|Letrozol "Stada"|tablet|tabletter
28104604009|Alatopran|dråbe|dråber
28104606009|Spiriva|inhalationskapsel|inhalationskapsler
28104606709|Adepend|tablet|tabletter
28104607009|ReQuip Depot|tablet|tabletter
28104607109|Aciclovir "2care4"|tablet|tabletter
28104607209|Aciclovir "2care4"|tablet|tabletter
28104607309|Aciclovir "2care4"|tablet|tabletter
28104608109|Strattera|kapsel|kapsler
28104609309|Mycophenolate mofetil "Arrow"|kapsel|kapsler
28104609409|Desmopressin "Paranova"|tablet|tabletter
28104609509|Azithromycin 2care4|tablet|tabletter
28104609609|Lamotrigin "Pfizer"|tablet|tabletter
28104609709|Lamotrigin "Pfizer"|tablet|tabletter
28104609809|Lamotrigin "Pfizer"|tablet|tabletter
28104609909|Lamotrigin "Pfizer"|tablet|tabletter
28104610309|Inspra|tablet|tabletter
28104610509|Cilest|tablet|tabletter
28104611009|Spiriva Respimat|pust|pust
28104611209|Orlistat "Teva"|kapsel|kapsler
28104611409|Ancozan Comp|tablet|tabletter
28104612009|Zyvoxid|tablet|tabletter
28104612209|Buprenorphine "Sandoz"|resoriblet|resoribletter
28104612309|Buprenorphine "Sandoz"|resoriblet|resoribletter
28104612509|Norvipren|resoriblet|resoribletter
28104612609|Serevent|pust|pust
28104612709|Fluoxetin "2care4"|tablet|tabletter
28104612809|Terbutalinsulfat "Paranova"|sug|sug
28104612909|Latanomol|dråbe|dråber
28104614109|Mestinon|tablet|tabletter
28104615809|Flutide Forte Diskus|sug|sug
28104617309|Iasibon|tablet|tabletter
28104617409|Brilique|tablet|tabletter
28104617709|Diproderm|påsmøring|påsmøringer
28104617809|Atarax|tablet|tabletter
28104618009|Spiriva|inhalationskapsel|inhalationskapsler
28104618109|Losartan/Hydrochlorothiazide "Teva"|tablet|tabletter
28104618609|Pentasa|tablet|tabletter
28104618709|Atorvastatin "Hexal"|tablet|tabletter
28104618809|Atorvastatin "Hexal"|tablet|tabletter
28104619009|Atorvastatin "Hexal"|tablet|tabletter
28104619109|Persantin|tablet|tabletter
28104619609|Montelukast "Accord"|tyggetabletter|tyggetabletter
28104619709|Montelukast "Accord"|tyggetabletter|tyggetabletter
28104621209|Picoprep|brev|breve
28104622109|Atorvastatin "Bluefish"|tablet|tabletter
28104622209|Atorvastatin "Bluefish"|tablet|tabletter
28104622309|Atorvastatin "Bluefish"|tablet|tabletter
28104622909|DesmoMelt|tablet|tabletter
28104623009|DesmoMelt|tablet|tabletter
28104623109|Betnovate|påsmøring|påsmøringer
28104623509|Alzen SR|tablet|tabletter
28104623809|Alzen SR|tablet|tabletter
28104624010|Lacipil|tablet|tabletter
28104624110|Lacipil|tablet|tabletter
28104625209|Candesartancilexetil "Actavis"|tablet|tabletter
28104625309|Candesartancilexetil "Actavis"|tablet|tabletter
28104625409|Candesartancilexetil "Actavis"|tablet|tabletter
28104625509|Candesartancilexetil "Actavis"|tablet|tabletter
28104625609|Candesartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104625709|Candesartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104627109|Oxycodonhydrochlorid "G.L."|tablet|tabletter
28104627209|Oxycodonhydrochlorid "G.L."|tablet|tabletter
28104628810|Frusamil|tablet|tabletter
28104629310|Pradaxa|kapsel|kapsler
28104629410|Plaquenil|tablet|tabletter
28104631909|Nicorette QuickMist|pust|pust
28104635309|Ropinirol "Teva"|tablet|tabletter
28104635409|Ropinirol "Teva"|tablet|tabletter
28104635509|Ropinirol "Teva"|tablet|tabletter
28104636310|Tobradex|dråbe|dråber
28104636810|Tobi Podhaler|inhalationskapsel|inhalationskapsler
28104638410|Xiapex|mg|mg
28104640010|Seretide|pust|pust
28104640410|Tegretol CR|tablet|tabletter
28104640510|Trileptal|ml|ml
28104640910|Spiriva Respimat|pust|pust
28104641110|Xeplion|injektionssprøjte|injektionssprøjter
28104641210|Xeplion|injektionssprøjte|injektionssprøjter
28104641310|Xeplion|injektionssprøjte|injektionssprøjter
28104641410|Xeplion|injektionssprøjte|injektionssprøjter
28104641810|Tegretol L.P.|tablet|tabletter
28104641910|Strepsils Warm|sugetablet|sugetabletter
28104642410|Ovitrelle|engangspen|engangspenne
28104642710|Fampyra|tablet|tabletter
28104642810|Geodon|kapsel|kapsler
28104644610|Questran|brev|breve
28104644910|Geodon|kapsel|kapsler
28104645010|Geodon|kapsel|kapsler
28104645610|Finail|påsmøring|påsmøringer
28104648810|Detrusitol Retard|kapsel|kapsler
28104649110|Zyvoxid|tablet|tabletter
28104649810|Amlodipin "Orifarm"|tablet|tabletter
28104650610|Letrozol "Tabs n Caps"|tablet|tabletter
28104652010|Kreon 10.000|kapsel|kapsler
28104652110|Kreon 25.000|kapsel|kapsler
28104652210|Sandimmun Neoral|kapsel|kapsler
28104652310|Sandimmun Neoral|kapsel|kapsler
28104653410|Sandimmun Neoral|kapsel|kapsler
28104653810|Doxycyklin "2care4"|tablet|tabletter
28104654910|Bisoprolol "Orion"|tablet|tabletter
28104655010|Bisoprolol "Orion"|tablet|tabletter
28104655810|Alendronat "Orifarm"|tablet|tabletter
28104656410|Questran|brev|breve
28104656710|Mifepriston "Linepharma"|tablet|tabletter
28104657910|Ibumax|tablet|tabletter
28104658010|Ibumax|tablet|tabletter
28104658810|Sandimmun Neoral|kapsel|kapsler
28104658910|Sandimmun Neoral|kapsel|kapsler
28104660310|Fragmin|IE|IE
28104662210|Symbicort Turbuhaler|sug|sug
28104662610|Hjertealbyl|tablet|tabletter
28104662810|Hjertealbyl|tablet|tabletter
28104663110|Olanzapin "Bluefish"|tablet|tabletter
28104663310|Olanzapin "Bluefish"|tablet|tabletter
28104664410|Mycophenolatmofetil "Orion"|tablet|tabletter
28104667510|Galantamin "Teva"|kapsel|kapsler
28104667610|Galantamin "Teva"|kapsel|kapsler
28104667710|Galantamin "Teva"|kapsel|kapsler
28104667810|Flucloxacillin "Orion"|tablet|tabletter
28104667910|Flucloxacillin "Orion"|tablet|tabletter
28104668510|Zoladex|implantat|implantater
28104668610|Zoladex LA|implantat|implantater
28104668810|Seroquel XR|tablet|tabletter
28104668910|Flutiform|pust|pust
28104669010|Flutiform|pust|pust
28104669110|Flutiform|pust|pust
28104670810|Bydureon|pulver+solvens|pulver+solvens
28104671410|Seretide Evohaler|pust|pust
28104673610|Detremin|dråbe|dråber
28104673710|Salofalk|brev|breve
28104674010|Modiodal|tablet|tabletter
28104674110|Strepsils Jordbær Sukkerfri|sugetablet|sugetabletter
28104674210|Symbicort Turbuhaler|sug|sug
28104674310|Symbicort Forte Turbuhaler|sug|sug
28104675410|Kodein "Alternova"|tablet|tabletter
28104679410|Zoladex LA|implantat|implantater
28104680510|Instanyl|pust|pust
28104680610|Instanyl|pust|pust
28104680710|Instanyl|pust|pust
28104680910|Onglyza|tablet|tabletter
28104681410|Creon 40.000|kapsel|kapsler
28104682910|Eliquis|tablet|tabletter
28104683110|Diovan|ml|ml
28104683410|Versatis|plaster|plastre
28104683810|Catapresan|tablet|tabletter
28104683910|Spersadex Comp.|dråbe|dråber
28104684010|Atorvastatin "Krka"|tablet|tabletter
28104684710|Zoladex|implantat|implantater
28104684910|Oracea|kapsel|kapsler
28104685010|Galantamin "Krka"|kapsel|kapsler
28104685110|Galantamin "Krka"|kapsel|kapsler
28104685210|Galantamin "Krka"|kapsel|kapsler
28104685710|Crestor|tablet|tabletter
28104686310|Avodart|kapsel|kapsler
28104688710|Megace|tablet|tabletter
28104689310|Gabapentin "Pfizer"|kapsel|kapsler
28104689410|Gabapentin "Pfizer"|kapsel|kapsler
28104689510|Gabapentin "Pfizer"|tablet|tabletter
28104689710|Paracetamol "Teva"|tablet|tabletter
28104691210|Ikorel|tablet|tabletter
28104691410|Betnovate|påsmøring|påsmøringer
28104691510|Burinex|tablet|tabletter
28104691610|Flixotide|pust|pust
28104692510|Diflucan|ml|ml
28104694410|Galantamin "Actavis"|kapsel|kapsler
28104694510|Galantamin "Actavis"|kapsel|kapsler
28104694610|Galantamin "Actavis"|kapsel|kapsler
28104694910|Persantine Retard|kapsel|kapsler
28104695110|Pravastatin "2care4"|tablet|tabletter
28104697010|Carvedilol "EQL Pharma"|tablet|tabletter
28104697110|Carvedilol "EQL Pharma"|tablet|tabletter
28104698210|Condyline|pensling|penslinger
28104698410|Isoptin Retard|tablet|tabletter
28104698510|Locoid Crelo|påsmøring|påsmøringer
28104698710|Flixotide|pust|pust
28104699110|Olanzapin "Sandoz"|tablet|tabletter
28104699210|Olanzapin "Sandoz"|tablet|tabletter
28104699310|Olanzapin "Sandoz"|tablet|tabletter
28104699410|Olanzapin "Sandoz"|tablet|tabletter
28104701110|Alfacalcidol "Orifarm"|kapsel|kapsler
28104701210|Alfacalcidol "Orifarm"|kapsel|kapsler
28104701310|Alfacalcidol "Orifarm"|kapsel|kapsler
28104703810|Symbicort Mite Turbuhaler|sug|sug
28104704010|Maxalt LYO|tablet|tabletter
28104704410|Inspra|tablet|tabletter
28104704510|Inspra|tablet|tabletter
28104704810|Avodart|kapsel|kapsler
28104705810|Letrozol "Arrow"|tablet|tabletter
28104706210|Crinone|applikatordosis|applikatordoser
28104707310|Metronidazol "2care4"|påsmøring|påsmøringer
28104707410|Fusidinsyre/hydrocortisonacetat "2care4"|påsmøring|påsmøringer
28104707910|Entacapone "Teva"|tablet|tabletter
28104709310|Rivastigmine "Actavis"|kapsel|kapsler
28104709410|Rivastigmine "Actavis"|kapsel|kapsler
28104709510|Rivastigmine "Actavis"|kapsel|kapsler
28104709710|Desogestrel "Sandoz"|tablet|tabletter
28104710010|Ramipril "Krka"|tablet|tabletter
28104710110|Ramipril "Krka"|tablet|tabletter
28104710210|Ramipril "Krka"|tablet|tabletter
28104710310|Ramipril "Krka"|tablet|tabletter
28104713110|Elidel|påsmøring|påsmøringer
28104713810|Alfacalcidol "Alternova"|kapsel|kapsler
28104714410|Zarator|tyggetabletter|tyggetabletter
28104714510|Zarator|tyggetabletter|tyggetabletter
28104714810|Itraconazole "Sandoz"|kapsel|kapsler
28104715710|Zolmitriptan "Arrow"|tablet|tabletter
28104715910|Zolmitriptan "Arrow"|tablet|tabletter
28104718910|Candesartan "Krka"|tablet|tabletter
28104719010|Candesartan "Krka"|tablet|tabletter
28104719110|Candesartan "Krka"|tablet|tabletter
28104719210|Candesartan "Krka"|tablet|tabletter
28104719510|Rispolept Consta|pulver+solvens|pulver+solvens
28104719610|Rispolept Consta|pulver+solvens|pulver+solvens
28104719710|Rispolept Consta|pulver+solvens|pulver+solvens
28104719910|Zofran Zydis|tablet|tabletter
28104720010|INexium|brev|breve
28104721210|Relpax|tablet|tabletter
28104721810|Latanoprost "Pfizer"|dråbe|dråber
28104722810|Exemestane "Arrow"|tablet|tabletter
28104724110|Esomeprazole "Portfarma"|tablet|tabletter
28104724210|Esomeprazole "Portfarma"|tablet|tabletter
28104726810|Seropram|tablet|tabletter
28104727110|Plenadren|tablet|tabletter
28104727210|Plenadren|tablet|tabletter
28104727310|Marcoumar|tablet|tabletter
28104727410|Tildiem LA|kapsel|kapsler
28104727510|Tildiem LA|kapsel|kapsler
28104728710|Candesartan "Orion"|tablet|tabletter
28104728810|Candesartan "Orion"|tablet|tabletter
28104728910|Candesartan "Orion"|tablet|tabletter
28104729010|Candesartan "Orion"|tablet|tabletter
28104731110|Implanon|implantat|implantater
28104733210|Buprenorphin "Teva"|resoriblet|resoribletter
28104733310|Buprenorphin "Teva"|resoriblet|resoribletter
28104733610|Buprenorphin "Actavis"|resoriblet|resoribletter
28104733710|Buprenorphin "Actavis"|resoriblet|resoribletter
28104735010|Minirinmelt|tablet|tabletter
28104735110|Minirinmelt|tablet|tabletter
28104737710|Ziprasidon "Actavis"|kapsel|kapsler
28104737810|Ziprasidon "Actavis"|kapsel|kapsler
28104737910|Ziprasidon "Actavis"|kapsel|kapsler
28104738010|Ziprasidon "Actavis"|kapsel|kapsler
28104739310|Medikinet CR|kapsel|kapsler
28104740710|Trajenta|tablet|tabletter
28104740910|Fragmin|IE|IE
28104742210|Atorvastatin "Pfizer"|tablet|tabletter
28104742310|Atorvastatin "Pfizer"|tablet|tabletter
28104742410|Atorvastatin "Pfizer"|tablet|tabletter
28104742510|Atorvastatin "Pfizer"|tablet|tabletter
28104743810|Desogestrel/ethinylestradiol "Actavis"|tablet|tabletter
28104743910|Desogestrel/ethinylestradiol "Actavis"|tablet|tabletter
28104745510|Komboglyze|tablet|tabletter
28104745610|Komboglyze|tablet|tabletter
28104748410|Paroxetin "EQL Pharma"|tablet|tabletter
28104749110|Mestinon|tablet|tabletter
28104749210|Seretide|pust|pust
28104751810|Oxycodonhydrochlorid "Teva"|tablet|tabletter
28104752610|Dificlir|tablet|tabletter
28104753410|Zyvoxid|tablet|tabletter
28104753610|Questran|brev|breve
28104753910|Onytec|påsmøring|påsmøringer
28104755210|Visacor|tablet|tabletter
28104755310|Visacor|tablet|tabletter
28104756410|Oxez Turbuhaler|sug|sug
28104756810|Valsartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104756910|Valsartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104757010|Valsartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104757510|Seretide Diskus|sug|sug
28104757610|Seretide Diskus|sug|sug
28104757810|Minirin Melt|tablet|tabletter
28104757910|Minirin Melt|tablet|tabletter
28104758210|Insuman Rapid SoloStar|IE|IE
28104758910|Entocort|kapsel|kapsler
28104759110|Avidart|kapsel|kapsler
28104759910|Baklofen "Alternova"|tablet|tabletter
28104760310|Levetiracetam "Arrow"|tablet|tabletter
28104760410|Levetiracetam "Arrow"|tablet|tabletter
28104760610|Levetiracetam "Arrow"|tablet|tabletter
28104761410|Pulmicort Turbuhaler|sug|sug
28104761510|Levetiracetam "Stada"|tablet|tabletter
28104761610|Levetiracetam "Stada"|tablet|tabletter
28104761710|Levetiracetam "Stada"|tablet|tabletter
28104761810|Levetiracetam "Stada"|tablet|tabletter
28104762110|Kreon 40.000|kapsel|kapsler
28104762210|Lomir Retard|kapsel|kapsler
28104762410|Procren Depot|pulver+solvens|pulver+solvens
28104762510|Procren Depot|pulver+solvens|pulver+solvens
28104762610|Clarithromycin "Actavis"|tablet|tabletter
28104762710|Levetiracetam "Sandoz"|tablet|tabletter
28104762810|Levetiracetam "Sandoz"|tablet|tabletter
28104762910|Levetiracetam "Sandoz"|tablet|tabletter
28104763010|Levetiracetam "Sandoz"|tablet|tabletter
28104763210|Levetiracetam "Orifarm"|tablet|tabletter
28104763310|Levetiracetam "Orifarm"|tablet|tabletter
28104763510|Levetiracetam "Bluefish"|tablet|tabletter
28104763610|Levetiracetam "Bluefish"|tablet|tabletter
28104763810|Levetiracetam "Bluefish"|tablet|tabletter
28104763910|Levetiracetam "Orifarm"|tablet|tabletter
28104765310|Montelukast "Accord Healthcare"|tablet|tabletter
28104767510|Duovent HFA|pust|pust
28104768110|Buccolam|mg|mg
28104768210|Buccolam|mg|mg
28104768310|Buccolam|mg|mg
28104769110|Maxalt|tablet|tabletter
28104769610|Fluanxol Mite|tablet|tabletter
28104769710|Fluanxol Mite|tablet|tabletter
28104769810|Fluanxol|tablet|tabletter
28104769910|Levetiracetam "Orion"|tablet|tabletter
28104770010|Levetiracetam "Orion"|tablet|tabletter
28104770110|Levetiracetam "Orion"|tablet|tabletter
28104770210|Levetiracetam "Orion"|tablet|tabletter
28104770510|Fucithalmic|dråbe|dråber
28104774910|Seroplex|tablet|tabletter
28104776610|Cardizem Uno|tablet|tabletter
28104776710|Ameluz|påsmøring|påsmøringer
28104777410|Inspra|tablet|tabletter
28104778010|Pioglitazon "Orion"|tablet|tabletter
28104778110|Pioglitazon "Orion"|tablet|tabletter
28104779210|Inovelon|ml|ml
28104779410|Sativex|pust|pust
28104779510|Azyter|dråbe|dråber
28104779710|Saflutan|dråbe|dråber
28104780310|Levetiracetam "Actavis"|tablet|tabletter
28104780410|Levetiracetam "Actavis"|tablet|tabletter
28104780510|Levetiracetam "Actavis"|tablet|tabletter
28104780610|Levetiracetam "Actavis"|tablet|tabletter
28104783510|Levetiracetam "Aspen"|tablet|tabletter
28104783610|Levetiracetam "Aspen"|tablet|tabletter
28104783810|Levetiracetam "Aspen"|tablet|tabletter
28104784010|Levetiracetam "Teva"|tablet|tabletter
28104784110|Levetiracetam "Teva"|tablet|tabletter
28104784210|Levetiracetam "Teva"|tablet|tabletter
28104784310|Levetiracetam "Teva"|tablet|tabletter
28104784810|Relpax|tablet|tabletter
28104785310|Buspirone "Orion"|tablet|tabletter
28104786610|Elidel|påsmøring|påsmøringer
28104787710|Sinestic Forte|sug|sug
28104788710|Tolterodine "Sandoz"|kapsel|kapsler
