drugid|pname|enhed_e|enhed_f|kode|iteration|type|mapning|tekst
28105155612|Propranolol Retard EuroPharma|kapsel|kapsler||1|N daglig|1| 
28105155612|Propranolol Retard EuroPharma|kapsel|kapsler||1|N daglig|2| 
28105158312|Seroquel XR|tablet|tabletter||.| | | 
28105158312|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28105158312|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28105158312|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+4| 
28105158312|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28105158312|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28105158312|Seroquel XR|tablet|tabletter||1|N daglig|3|1 time før et måltid
28105158412|Seroquel XR|tablet|tabletter||.| | | 
28105158412|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28105158412|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28105158412|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28105158412|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28105158412|Seroquel XR|tablet|tabletter||1|N daglig|3|1 time før et måltid
28105158512|Seroquel XR|tablet|tabletter||.| | | 
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|2| 
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|1| 
28105158512|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28105158512|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|3| 
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28105158512|Seroquel XR|tablet|tabletter||1|N daglig|3|1 time før et måltid
28105158612|Seroquel XR|tablet|tabletter||.| | | 
28105158612|Seroquel XR|tablet|tabletter||1|N daglig|1| 
28105158612|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28105158612|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28105158612|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28105158612|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28105158712|Seroquel XR|tablet|tabletter||.| | | 
28105158712|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28105158712|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28105158712|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28105158712|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28105160212|Tobradex|dråbe|dråber||.| | | 
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1|i højre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1|i venstre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|2;2;2|, 1 i hvert øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i højre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i venstre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2|, 1 i hvert øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i venstre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i højre øje
28105160212|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2;2|, 1 i hvert øje
28105161612|Meropur|IE|IE||.| | | 
28105167612|Phenergan|ml|ml||.| | | 
28105167612|Phenergan|ml|ml||1|N daglig|10;10| 
28105167612|Phenergan|ml|ml||1|N daglig|15;15| 
28105167612|Phenergan|ml|ml||1|N daglig|5;5| 
28105168612|Ventolin|sug|sug||.|PN|1|ved anfald
28105168612|Ventolin|sug|sug||0|PN|1|ved anfald
28105168612|Ventolin|sug|sug||0|PN|1|før anstrengelse
28105170812|Lutinus|vaginaltablet|vaginaltabletter||.| | | 
28105170812|Lutinus|vaginaltablet|vaginaltabletter||1|N daglig|1;1;1|i skeden
28105171212|Doloproct|påsmøring|påsmøringer||.| | | 
28105171212|Doloproct|påsmøring|påsmøringer||.| | | 
28105171212|Doloproct|påsmøring|påsmøringer||1|N daglig|1;1| 
28105171412|Valaciclovir "2care4"|tablet|tabletter||.| | | 
28105171412|Valaciclovir "2care4"|tablet|tabletter||1|N daglig|2;2| 
28105171412|Valaciclovir "2care4"|tablet|tabletter||1|N daglig|1;1| 
28105171412|Valaciclovir "2care4"|tablet|tabletter||1|N daglig|1| 
28105171412|Valaciclovir "2care4"|tablet|tabletter||1|N daglig|2| 
28105171612|Airomir Autohaler|pust|pust||.| | | 
28105171612|Airomir Autohaler|pust|pust||0|PN|2|ved anfald
28105171612|Airomir Autohaler|pust|pust||0|PN|1|ved anfald
28105171612|Airomir Autohaler|pust|pust||0|PN|1|før anstrengelse
28105171612|Airomir Autohaler|pust|pust||0|PN|2|før anstrengelse
28105174412|Meropur|IE|IE||.| | | 
28105174512|Meropur|IE|IE||.| | | 
28105174612|Tegretol|tablet|tabletter||.| | | 
28105174612|Tegretol|tablet|tabletter||1|N daglig|2;2| 
28105174612|Tegretol|tablet|tabletter||1|N daglig|1;1| 
28105174612|Tegretol|tablet|tabletter||1|N daglig|1;1;1| 
28105174612|Tegretol|tablet|tabletter||1|N daglig|2;2;2| 
28105174612|Tegretol|tablet|tabletter||1|N daglig|3;3;3| 
28105181612|Vexol|dråbe|dråber||.| | | 
28105181612|Vexol|dråbe|dråber||1|N daglig|1;1;1;1|i højre øje
28105181612|Vexol|dråbe|dråber||1|N daglig|1;1;1;1|i venstre øje
28105181612|Vexol|dråbe|dråber||1|N daglig|2;2;2;2|, 1 i hvert øje
28105181812|Fexofenadinhydrochlorid 2care4|tablet|tabletter||.| | | 
28105181812|Fexofenadinhydrochlorid 2care4|tablet|tabletter||1|N daglig|1| 
28105181812|Fexofenadinhydrochlorid 2care4|tablet|tabletter||1|N daglig|1|før et måltid
28105182212|Betnovat med chinoform|påsmøring|påsmøringer||.| | | 
28105182212|Betnovat med chinoform|påsmøring|påsmøringer||1|N daglig|1;1;1| 
28105182212|Betnovat med chinoform|påsmøring|påsmøringer||1|N daglig|1;1| 
28105182212|Betnovat med chinoform|påsmøring|påsmøringer||1|N daglig|1| 
28105182212|Betnovat med chinoform|påsmøring|påsmøringer||0|PN|1| 
28105185712|Pevison|påsmøring|påsmøringer||.| | | 
28105185712|Pevison|påsmøring|påsmøringer||1|N daglig|1;1;1| 
28105185712|Pevison|påsmøring|påsmøringer||1|N daglig|1;1| 
28105185712|Pevison|påsmøring|påsmøringer||1|N daglig|1| 
28105185712|Pevison|påsmøring|påsmøringer||0|PN|1| 
28105189612|Zovirax|ml|ml||.| | | 
28105189612|Zovirax|ml|ml||1|N daglig|5;5| 
28105189612|Zovirax|ml|ml||1|N daglig|5;5;5;5| 
28105189612|Zovirax|ml|ml||1|N daglig|2.5;2.5| 
28105189612|Zovirax|ml|ml||1|N daglig|2.5;2.5;2.5;2.5| 
28105189612|Zovirax|ml|ml||1|N daglig|2.5;2.5;2.5;2.5;2.5| 
28105189612|Zovirax|ml|ml||1|N daglig|5;5;5;5| 
28105193412|Innohep|ml|ml||.| | | 
28105196012|Arthrotec|tablet|tabletter||1|N daglig|1;1|efter et måltid
28105196012|Arthrotec|tablet|tabletter||1|N daglig|1;1;1|efter et måltid
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||.| | | 
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||.| | | 
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||1|N daglig|1;1| 
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||1|N daglig|1;1;1;1| 
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||1|N daglig|1| 
28105198612|Thiamazol "Copyfarm"|tablet|tabletter||1|N daglig|1;1;1| 
28105199012|Famvir|tablet|tabletter||.| | | 
28105199012|Famvir|tablet|tabletter||1|N daglig|1;1| 
28105199012|Famvir|tablet|tabletter||1|N daglig|1;1;1| 
28105199012|Famvir|tablet|tabletter||0|N daglig|dag 1: 1;1;1 dag 2: 1;1;1 dag 3: 1;1;1 dag 4: 1;1;1 dag 5: 1;1;1 dag 6: 1;1;1 dag 7: 1;1;1| 
28105199012|Famvir|tablet|tabletter||0|N daglig|dag 1: 1;1;1 dag 2: 1;1;1 dag 3: 1;1;1 dag 4: 1;1;1 dag 5: 1;1;1 dag 6: 1;1;1 dag 7: 1;1;1 dag 8: 1;1;1 dag 9: 1;1;1 dag 10: 1;1;1| 
28105199012|Famvir|tablet|tabletter||0|N daglig|dag 1: 1;1 dag 2: 1;1 dag 3: 1;1 dag 4: 1;1 dag 5: 1;1 dag 6: 1;1 dag 7: 1;1| 
28105199912|Amoxicillin "2care4"|tablet|tabletter||.| | | 
28105199912|Amoxicillin "2care4"|tablet|tabletter||1|N daglig|2;2| 
28105199912|Amoxicillin "2care4"|tablet|tabletter||1|N daglig|1;1| 
28105199912|Amoxicillin "2care4"|tablet|tabletter||1|N daglig|1;1;1| 
28105199912|Amoxicillin "2care4"|tablet|tabletter||0|N daglig|4| 
28105200012|Amoxicillin "2care4"|tablet|tabletter||.| | | 
28105200012|Amoxicillin "2care4"|tablet|tabletter||1|N daglig|1;1| 
28105200012|Amoxicillin "2care4"|tablet|tabletter||1|N daglig|1;1;1| 
28105200012|Amoxicillin "2care4"|tablet|tabletter||0|N daglig|3| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||.| | | 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|2;2| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1;1| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|2;2;2| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||0|N daglig|4| 
28105202413|Amoxicillin "EuroPharma"|tablet|tabletter||0|N daglig|6| 
28105202513|Amoxicillin "EuroPharma"|tablet|tabletter||.| | | 
28105202513|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|2;2| 
28105202513|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1| 
28105202513|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1;1| 
28105202513|Amoxicillin "EuroPharma"|tablet|tabletter||0|N daglig|4| 
28105202613|Amoxicillin "EuroPharma"|tablet|tabletter||.| | | 
28105202613|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1| 
28105202613|Amoxicillin "EuroPharma"|tablet|tabletter||1|N daglig|1;1;1| 
28105202613|Amoxicillin "EuroPharma"|tablet|tabletter||0|N daglig|3| 
28105203213|Diclofenacnatrium "Europharma"|rektal stikpille|rektale stikpiller||.| | | 
28105203213|Diclofenacnatrium "Europharma"|rektal stikpille|rektale stikpiller||.| | | 
28105203213|Diclofenacnatrium "Europharma"|rektal stikpille|rektale stikpiller||1|N daglig|1| 
28105207513|Crestor|tablet|tabletter||.| | | 
28105207513|Crestor|tablet|tabletter||.| | | 
28105207513|Crestor|tablet|tabletter||1|N daglig|2| 
28105207513|Crestor|tablet|tabletter||1|N daglig|1| 
28105207513|Crestor|tablet|tabletter||1|N daglig|2| 
28105207513|Crestor|tablet|tabletter||1|N daglig|3| 
28105207513|Crestor|tablet|tabletter||1|N daglig|4| 
28105207813|Crestor|tablet|tabletter||.| | | 
28105207813|Crestor|tablet|tabletter||.| | | 
28105207813|Crestor|tablet|tabletter||1|N daglig|1| 
28105209513|Dalacin C|kapsel|kapsler||.| | | 
28105209513|Dalacin C|kapsel|kapsler||.| | | 
28105209513|Dalacin C|kapsel|kapsler||1|N daglig|1;1;1| 
28105209513|Dalacin C|kapsel|kapsler||1|N daglig|2;2;2| 
28105209513|Dalacin C|kapsel|kapsler||1|N daglig|2;2;2;2| 
28105209513|Dalacin C|kapsel|kapsler||1|N daglig|1;1;1;1| 
28105235613|Lumigan|dråbe|dråber||1|M+M+A+N|0+0+1+0|i højre øje
28105235613|Lumigan|dråbe|dråber||1|M+M+A+N|0+0+1+0|i venstre øje
28105235613|Lumigan|dråbe|dråber||1|M+M+A+N|0+0+2+0|, 1 i hvert øje
28105040712|Granon|brusetablet|brusetabletter||.| | | 
28105040812|Granon|brusetablet|brusetabletter||.| | | 
28105398214|Antabus|brusetablet|brusetabletter||.| | | 
28101813496|Aldara|påsmøring|påsmøringer||.| | | 
28101192084|Metronidazol "Actavis"|påsmøring|påsmøringer||.| | | 
28104928411|Dermovate|påsmøring|påsmøringer||.| | | 
28104956711|Zyclara|påsmøring|påsmøringer||.| | | 
28105068212|Fusidinsyre "Orifarm"|påsmøring|påsmøringer||.| | | 
28105201713|Betnovate med chinoform|påsmøring|påsmøringer||.| | | 
28105211213|Rozex|påsmøring|påsmøringer||.| | | 
28105244413|Skinoren|påsmøring|påsmøringer||.| | | 
28105265513|Betnovate C|påsmøring|påsmøringer||.| | | 
28105269813|Dermovate|påsmøring|påsmøringer||.| | | 
28105274513|Locoid|påsmøring|påsmøringer||.| | | 
28105274613|Skinoren|påsmøring|påsmøringer||.| | | 
28105281413|Nix|påsmøring|påsmøringer||.| | | 
28105325813|Locoid|påsmøring|påsmøringer||.| | | 
28105344913|Daivonex|påsmøring|påsmøringer||.| | | 
28105353414|Rozex|påsmøring|påsmøringer||.| | | 
28105392914|Daivonex|påsmøring|påsmøringer||.| | | 
28105470514|Daivonex|påsmøring|påsmøringer||.| | | 
28105223613|Gemadol Retard|kapsel|kapsler||.| | | 
28105223713|Gemadol Retard|kapsel|kapsler||.| | | 
28105388914|Adamon SR|kapsel|kapsler||.| | | 
28103915106|Advagraf|kapsel|kapsler||.| | | 
28103915206|Advagraf|kapsel|kapsler||.| | | 
28103915306|Advagraf|kapsel|kapsler||.| | | 
28104323808|Advagraf|kapsel|kapsler||.| | | 
28104788610|Tolterodine "Sandoz"|kapsel|kapsler||.| | | 
28104819510|Galantamin "Stada"|kapsel|kapsler||.| | | 
28104819610|Galantamin "Stada"|kapsel|kapsler||.| | | 
28104819710|Galantamin "Stada"|kapsel|kapsler||.| | | 
28104820110|Galantamin "Orion"|kapsel|kapsler||.| | | 
28104820310|Galantamin "Orion"|kapsel|kapsler||.| | | 
28104893011|Tolterodin "Stada"|kapsel|kapsler||.| | | 
28104893111|Tolterodin "Stada"|kapsel|kapsler||.| | | 
28105062012|Dipyridamol "Alternova"|kapsel|kapsler||.| | | 
28105216313|Venlafaxin "2care4"|kapsel|kapsler||.| | | 
28105216413|Venlafaxin "2care4"|kapsel|kapsler||.| | | 
28105238413|Urivesc|kapsel|kapsler||.| | | 
28105243013|Orfiril Long|kapsel|kapsler||.| | | 
28105243113|Orfiril Long|kapsel|kapsler||.| | | 
28105243413|Galantamin "2care4"|kapsel|kapsler||.| | | 
28105260613|UriVesc|kapsel|kapsler||.| | | 
28105340813|Orfiril Long|kapsel|kapsler||.| | | 
28105340913|Orfiril Long|kapsel|kapsler||.| | | 
28105374714|Orfiril Long|kapsel|kapsler||.| | | 
28105374814|Orfiril Long|kapsel|kapsler||.| | | 
28105085511|Exelon|plaster|plastre||.| | | 
28105245613|Norspan|plaster|plastre||.| | | 
28103438602|Doxazosin "Orifarm"|tablet|tabletter||.| | | 
28103891606|Doxazosin "Sandoz"|tablet|tabletter||.| | | 
28104164407|Metoprololsuccinat "Alternova"|tablet|tabletter||.| | | 
28104325908|Metomylan|tablet|tabletter||.| | | 
28104606509|Zok-Zid|tablet|tabletter||.| | | 
28104668710|Seroquel XR|tablet|tabletter||.| | | 
28104760210|Viramune|tablet|tabletter||.| | | 
28104809610|Methylphenidate "Sandoz"|tablet|tabletter||.| | | 
28104809710|Methylphenidate "Sandoz"|tablet|tabletter||.| | | 
28104817910|Dolatramyl|tablet|tabletter||.| | | 
28104818010|Dolatramyl|tablet|tabletter||.| | | 
28104818110|Dolatramyl|tablet|tabletter||.| | | 
28104818410|Ropinostad|tablet|tabletter||.| | | 
28104818510|Ropinostad|tablet|tabletter||.| | | 
28104818610|Ropinostad|tablet|tabletter||.| | | 
28104966611|Methylphenidate "Sandoz"|tablet|tabletter||.| | | 
28105098610|Ropinirol "Orion"|tablet|tabletter||.| | | 
28105098710|Ropinirol "Orion"|tablet|tabletter||.| | | 
28105098810|Ropinirol "Orion"|tablet|tabletter||.| | | 
28105182312|Reltebon Depot|tablet|tabletter||.| | | 
28105182412|Reltebon Depot|tablet|tabletter||.| | | 
28105182612|Reltebon Depot|tablet|tabletter||.| | | 
28105182812|Reltebon Depot|tablet|tabletter||.| | | 
28105210513|Oprymea|tablet|tabletter||.| | | 
28105210613|Oprymea|tablet|tabletter||.| | | 
28105210713|Oprymea|tablet|tabletter||.| | | 
28105210813|Oprymea|tablet|tabletter||.| | | 
28105210913|Oprymea|tablet|tabletter||.| | | 
28105214713|Seroquel Prolong|tablet|tabletter||.| | | 
28105214813|Seroquel Prolong|tablet|tabletter||.| | | 
28105224313|Isosorbidmononitrat "2care4"|tablet|tabletter||.| | | 
28105232313|Depakine Chrono|tablet|tabletter||.| | | 
28105232413|Depakine Chrono|tablet|tabletter||.| | | 
28105268913|Cardizem Uno|tablet|tabletter||.| | | 
28105297013|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297113|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297213|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297313|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297413|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297513|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105297613|Pramipexole "Sandoz"|tablet|tabletter||.| | | 
28105312613|Alzen SR|tablet|tabletter||.| | | 
28105312713|Alzen SR|tablet|tabletter||.| | | 
28105347913|Seroquel XR|tablet|tabletter||.| | | 
28105402414|Seroquel Prolong|tablet|tabletter||.| | | 
28105402514|Seroquel Prolong|tablet|tabletter||.| | | 
28105410914|Diclofenacnatrium "Copharma"|tablet|tabletter||.| | | 
28105453914|Isosorbidmononitrat "Orifarm"|tablet|tabletter||.| | | 
28105475814|Isosorbidmononitrat "Paranova"|tablet|tabletter||.| | | 
28105347713|Tobramycin "Paranova"|dråbe|dråber||.| | | 
28103756004|Lamotrigin "1A Farma"|tablet|tabletter||.| | | 
28103756104|Lamotrigin "1A Farma"|tablet|tabletter||.| | | 
28103756204|Lamotrigin "1A Farma"|tablet|tabletter||.| | | 
28103756304|Lamotrigin "1A Farma"|tablet|tabletter||.| | | 
28103805305|Exjade|tablet|tabletter||.| | | 
28103805405|Exjade|tablet|tabletter||.| | | 
28103873305|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103873405|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103922506|Imadrax Novum|tablet|tabletter||.| | | 
28105275113|Amoxar|tablet|tabletter||.| | | 
28105275213|Amoxar|tablet|tabletter||.| | | 
28101503492|Curosurf|ml|ml||.| | | 
28105237813|Mesavancol|tablet|tabletter||.| | | 
28105270913|Mesavancol|tablet|tabletter||.| | | 
28105243713|Nexium|brev|breve||.| | | 
28103712104|Lansoprazol "Mylan"|kapsel|kapsler||.| | | 
28104044306|Omeprazol "Medical Valley"|kapsel|kapsler||.| | | 
28104044406|Omeprazol "Medical Valley"|kapsel|kapsler||.| | | 
28104044506|Omeprazol "Medical Valley"|kapsel|kapsler||.| | | 
28104550809|Omeprazol "Sandoz"|kapsel|kapsler||.| | | 
28104660610|Lansoprazol "Medical Valley"|kapsel|kapsler||.| | | 
28104660710|Lansoprazol "Medical Valley"|kapsel|kapsler||.| | | 
28104911911|Omeprazole "Teva"|kapsel|kapsler||.| | | 
28104964411|Omeprazol Matrix Pharmaceutic.|kapsel|kapsler||.| | | 
28104982311|Zolt|kapsel|kapsler||.| | | 
28104982411|Zolt|kapsel|kapsler||.| | | 
28105063412|Tecfidera|kapsel|kapsler||.| | | 
28105063512|Tecfidera|kapsel|kapsler||.| | | 
28105250713|Kreon 40000|kapsel|kapsler||.| | | 
28105372714|Creon 10000|kapsel|kapsler||.| | | 
28105384614|Kreon 25000|kapsel|kapsler||.| | | 
28105420314|Kreon 40000|kapsel|kapsler||.| | | 
28103531403|Sulfasalazin "Hexal"|tablet|tabletter||.| | | 
28104297108|Esomeprazol "Sandoz"|tablet|tabletter||.| | | 
28104297208|Esomeprazol "Sandoz"|tablet|tabletter||.| | | 
28104686710|Esomeprazol "Teva"|tablet|tabletter||.| | | 
28104686810|Esomeprazol "Teva"|tablet|tabletter||.| | | 
28104686910|Esomeprazol "Orion"|tablet|tabletter||.| | | 
28104687010|Esomeprazol "Orion"|tablet|tabletter||.| | | 
28105243813|Asacol|tablet|tabletter||.| | | 
28105406114|Esomeprazol "Copharma"|tablet|tabletter||.| | | 
28101253085|Azatioprin "Mylan"|tablet|tabletter||.| | | 
28101294387|Imurel|tablet|tabletter||.| | | 
28101350189|Azatioprin "Mylan"|tablet|tabletter||.| | | 
28101384189|Klomipramin "Mylan"|tablet|tabletter||.| | | 
28101776995|Epivir|tablet|tabletter||.| | | 
28101882997|Combivir|tablet|tabletter||.| | | 
28103002998|Ferriprox|tablet|tabletter||.| | | 
28103003798|Zeffix|tablet|tabletter||.| | | 
28103033098|Ziagen|tablet|tabletter||.| | | 
28103055098|Azathioprin "Ratiopharm"|tablet|tabletter||.| | | 
28103151700|Renagel|tablet|tabletter||.| | | 
28103178900|Epivir|tablet|tabletter||.| | | 
28103185400|Simvastatin "Stada"|tablet|tabletter||.| | | 
28103185500|Simvastatin "Stada"|tablet|tabletter||.| | | 
28103185600|Simvastatin "Stada"|tablet|tabletter||.| | | 
28103236901|Tracleer|tablet|tabletter||.| | | 
28103237001|Tracleer|tablet|tabletter||.| | | 
28103257701|Viread|tablet|tabletter||.| | | 
28103275801|Stocrin|tablet|tabletter||.| | | 
28103303701|Moxonidin "Teva"|tablet|tabletter||.| | | 
28103303901|Moxonidin "Teva"|tablet|tabletter||.| | | 
28103312701|Combar|tablet|tabletter||.| | | 
28103322601|Valcyte|tablet|tabletter||.| | | 
28103392202|Copegus|tablet|tabletter||.| | | 
28103465803|Glivec|tablet|tabletter||.| | | 
28103465903|Glivec|tablet|tabletter||.| | | 
28103468703|Telzir|tablet|tabletter||.| | | 
28103474703|Mianserin "Orifarm"|tablet|tabletter||.| | | 
28103554703|Azathioprin "Orifarm"|tablet|tabletter||.| | | 
28103626104|Kivexa|tablet|tabletter||.| | | 
28103656504|Truvada|tablet|tabletter||.| | | 
28103659404|Cypretyl|tablet|tabletter||.| | | 
28103666404|Corlentor|tablet|tabletter||.| | | 
28103679004|Pravastatin "Stada"|tablet|tabletter||.| | | 
28103711004|Tarceva|tablet|tabletter||.| | | 
28103711104|Tarceva|tablet|tabletter||.| | | 
28103711204|Tarceva|tablet|tabletter||.| | | 
28103723304|Invirase|tablet|tabletter||.| | | 
28103734104|Baraclude|tablet|tabletter||.| | | 
28103734304|Baraclude|tablet|tabletter||.| | | 
28103812505|Kaletra|tablet|tabletter||.| | | 
28103814905|Tamoxifen "Sandoz"|tablet|tabletter||.| | | 
28103854405|Nexavar|tablet|tabletter||.| | | 
28103885106|Sprycel|tablet|tabletter||.| | | 
28103885206|Sprycel|tablet|tabletter||.| | | 
28103885306|Sprycel|tablet|tabletter||.| | | 
28103914006|Valaciclovir "Sandoz"|tablet|tabletter||.| | | 
28103923306|Copegus|tablet|tabletter||.| | | 
28103954506|Losarstad|tablet|tabletter||.| | | 
28103997706|Bicalutamide "Teva"|tablet|tabletter||.| | | 
28104019106|Adenuric|tablet|tabletter||.| | | 
28104026206|Atripla|tablet|tabletter||.| | | 
28104027606|Tyverb|tablet|tabletter||.| | | 
28104035406|Losartan/HCltiazid Medical Val|tablet|tabletter||.| | | 
28104035506|Losartan/HCltiazid Medical Val|tablet|tabletter||.| | | 
28104037106|Topiratore|tablet|tabletter||.| | | 
28104060706|Celsentri|tablet|tabletter||.| | | 
28104060806|Celsentri|tablet|tabletter||.| | | 
28104064606|Mycophenolatmofetil "Accord"|tablet|tabletter||.| | | 
28104097607|Ropinirol "Stada"|tablet|tabletter||.| | | 
28104102007|Simvastatin "Teva"|tablet|tabletter||.| | | 
28104111507|Volibris|tablet|tabletter||.| | | 
28104111607|Volibris|tablet|tabletter||.| | | 
28104128507|OsvaRen|tablet|tabletter||.| | | 
28104151507|Isentress|tablet|tabletter||.| | | 
28104153607|Kaletra|tablet|tabletter||.| | | 
28104262507|Escitalopram "Actavis"|tablet|tabletter||.| | | 
28104262607|Escitalopram "Actavis"|tablet|tabletter||.| | | 
28104262707|Escitalopram "Actavis"|tablet|tabletter||.| | | 
28104262807|Escitalopram "Actavis"|tablet|tabletter||.| | | 
28104287008|Estron 28|tablet|tabletter||.| | | 
28104287108|Estron 28|tablet|tabletter||.| | | 
28104287208|Dretine|tablet|tabletter||.| | | 
28104287308|Dretine|tablet|tabletter||.| | | 
28104287608|Movinella|tablet|tabletter||.| | | 
28104287708|Movinella|tablet|tabletter||.| | | 
28104290008|Escitalopram "Teva"|tablet|tabletter||.| | | 
28104290108|Escitalopram "Teva"|tablet|tabletter||.| | | 
28104290208|Escitalopram "Teva"|tablet|tabletter||.| | | 
28104290308|Escitalopram "Teva"|tablet|tabletter||.| | | 
28104301508|Escitalopram "STADA"|tablet|tabletter||.| | | 
28104301708|Escitalopram "STADA"|tablet|tabletter||.| | | 
28104303108|Ibuprofen "Teva"|tablet|tabletter||.| | | 
28104303208|Ibuprofen "Teva"|tablet|tabletter||.| | | 
28104303708|Sprycel|tablet|tabletter||.| | | 
28104306108|Finasteride "Teva"|tablet|tabletter||.| | | 
28104321908|Renvela|tablet|tabletter||.| | | 
28104360408|Iressa|tablet|tabletter||.| | | 
28104418408|Irbesartan/HClthiazid "Sandoz"|tablet|tabletter||.| | | 
28104418508|Irbesartan/HClthiazid "Sandoz"|tablet|tabletter||.| | | 
28104424108|Vizarsin|tablet|tabletter||.| | | 
28104424208|Vizarsin|tablet|tabletter||.| | | 
28104424308|Vizarsin|tablet|tabletter||.| | | 
28104426808|Raloxifen "Teva"|tablet|tabletter||.| | | 
28104427308|Sildenafil "Teva"|tablet|tabletter||.| | | 
28104427408|Sildenafil "Teva"|tablet|tabletter||.| | | 
28104427508|Sildenafil "Teva"|tablet|tabletter||.| | | 
28104439808|Sildenafil "Actavis"|tablet|tabletter||.| | | 
28104439908|Sildenafil "Actavis"|tablet|tabletter||.| | | 
28104440008|Sildenafil "Actavis"|tablet|tabletter||.| | | 
28104456009|Norvir|tablet|tabletter||.| | | 
28104456308|Atorvastatin "Mylan"|tablet|tabletter||.| | | 
28104456408|Atorvastatin "Mylan"|tablet|tabletter||.| | | 
28104456508|Atorvastatin "Mylan"|tablet|tabletter||.| | | 
28104456608|Atorvastatin "Mylan"|tablet|tabletter||.| | | 
28104459008|Metformin "Actavis"|tablet|tabletter||.| | | 
28104462009|Ibandronsyre "Medical Valley"|tablet|tabletter||.| | | 
28104471009|Sildenafil "Medical Valley"|tablet|tabletter||.| | | 
28104471109|Sildenafil "Medical Valley"|tablet|tabletter||.| | | 
28104472709|Prezista|tablet|tabletter||.| | | 
28104474209|Moderiba|tablet|tabletter||.| | | 
28104474309|Moderiba|tablet|tabletter||.| | | 
28104479109|Clopidogrel "Mylan"|tablet|tabletter||.| | | 
28104481409|Votrient|tablet|tabletter||.| | | 
28104508209|Losartanka./HClthiazid Actavis|tablet|tabletter||.| | | 
28104508309|Losartanka./HClthiazid Actavis|tablet|tabletter||.| | | 
28104515109|Palexia|tablet|tabletter||.| | | 
