DrugId|Drugname|ShortTranslation
28104689410|Gabapentin "Pfizer"|1 kapsel daglig|S
28104689410|Gabapentin "Pfizer"|1 kapsel 3 gange daglig|S
28104689410|Gabapentin "Pfizer"|2 kapsler 3 gange daglig|S
28104689410|Gabapentin "Pfizer"|3 kapsler 3 gange daglig|S
28104689510|Gabapentin "Pfizer"|1 tablet 2 gange daglig|S
28104689510|Gabapentin "Pfizer"|1 tablet daglig|S
28104689510|Gabapentin "Pfizer"|1 tablet 3 gange daglig|S
28104689510|Gabapentin "Pfizer"|2 tabletter 3 gange daglig|S
28104691210|Ikorel|2 tabletter 2 gange daglig|S
28104691210|Ikorel|1 tablet 2 gange daglig|S
28104691410|Betnovate|1 påsmøring 3 gange daglig|S
28104691410|Betnovate|1 påsmøring 2 gange daglig|S
28104691410|Betnovate|1 påsmøring daglig|S
28104691410|Betnovate|1 påsmøring efter behov|S
28104691510|Burinex|2 tabletter 2 gange daglig|S
28104691510|Burinex|1 tablet 2 gange daglig|S
28104691510|Burinex|1 tablet daglig|S
28104691510|Burinex|1/2 tablet daglig|S
28104691510|Burinex|1 tablet 3 gange daglig|S
28104691510|Burinex|2 tabletter 3 gange daglig|S
28104692510|Diflucan|10 ml 1 gang daglig|S
28104692510|Diflucan|5 ml 1 gang daglig|S
28104698410|Isoptin Retard|2 tabletter 2 gange daglig|S
28104698410|Isoptin Retard|1 tablet 2 gange daglig|S
28104698410|Isoptin Retard|2 tabletter 1 gang daglig|S
28104698410|Isoptin Retard|1 tablet daglig|S
28104698710|Flixotide|1 pust 2 gange daglig|S
28104698710|Flixotide|2 pust 2 gange daglig|S
28104698710|Flixotide|4 pust 2 gange daglig|S
28104698710|Flixotide|3 pust 2 gange daglig|S
28104699110|Olanzapin "Sandoz"|2 tabletter 1 gang daglig|S
28104699110|Olanzapin "Sandoz"|1 tablet daglig|S
28104699210|Olanzapin "Sandoz"|1 tablet 2 gange daglig|S
28104699210|Olanzapin "Sandoz"|2 tabletter 1 gang daglig|S
28104699210|Olanzapin "Sandoz"|1 tablet daglig|S
28104699310|Olanzapin "Sandoz"|1 tablet 2 gange daglig|S
28104699310|Olanzapin "Sandoz"|2 tabletter 1 gang daglig|S
28104699310|Olanzapin "Sandoz"|1 tablet daglig|S
28104699410|Olanzapin "Sandoz"|1 tablet 2 gange daglig|S
28104699410|Olanzapin "Sandoz"|2 tabletter 1 gang daglig|S
28104699410|Olanzapin "Sandoz"|1 tablet daglig|S
28104701110|Alfacalcidol "Orifarm"|1 kapsel daglig|S
28104701110|Alfacalcidol "Orifarm"|2 kapsler 1 gang daglig|S
28104701210|Alfacalcidol "Orifarm"|1 kapsel daglig|S
28104701210|Alfacalcidol "Orifarm"|2 kapsler 1 gang daglig|S
28104701310|Alfacalcidol "Orifarm"|1 kapsel daglig|S
28104701310|Alfacalcidol "Orifarm"|2 kapsler 1 gang daglig|S
28104703810|Symbicort Mite Turbuhaler|1 sug 2 gange daglig|S
28104703810|Symbicort Mite Turbuhaler|2 sug 2 gange daglig|S
28104703810|Symbicort Mite Turbuhaler|4 sug 2 gange daglig|S
28104703810|Symbicort Mite Turbuhaler|1 sug daglig|S
28104703810|Symbicort Mite Turbuhaler|2 sug 1 gang daglig|S
28104703810|Symbicort Mite Turbuhaler|2 sug 2 gange daglig|S
28104706210|Crinone|1 applikatordosis 2 gange daglig|S
28104706210|Crinone|1 applikatordosis daglig|S
28104707310|Metronidazol "2care4"|1 påsmøring 2 gange daglig|S
28104707310|Metronidazol "2care4"|1 påsmøring daglig|S
28104707410|Fusidinsy/hydrocor.ace."2care4|1 påsmøring 3 gange daglig|S
28104707910|Entacapone "Teva"||S
28104707910|Entacapone "Teva"||S
28104710010|Ramipril "Krka"|1 tablet 2 gange daglig|S
28104710010|Ramipril "Krka"|2 tabletter 1 gang daglig|S
28104710010|Ramipril "Krka"|1 tablet daglig|S
28104710110|Ramipril "Krka"|1 tablet 2 gange daglig|S
28104710110|Ramipril "Krka"|2 tabletter 1 gang daglig|S
28104710110|Ramipril "Krka"|1 tablet daglig|S
28104710110|Ramipril "Krka"|1/2 tablet 2 gange daglig|S
28104710110|Ramipril "Krka"|1/2 tablet daglig|S
28104710210|Ramipril "Krka"|1 tablet 2 gange daglig|S
28104710210|Ramipril "Krka"|2 tabletter 1 gang daglig|S
28104710210|Ramipril "Krka"|1 tablet daglig|S
28104710210|Ramipril "Krka"|1/2 tablet 2 gange daglig|S
28104710210|Ramipril "Krka"|1/2 tablet daglig|S
28104710310|Ramipril "Krka"|1 tablet daglig|S
28104710310|Ramipril "Krka"|1/2 tablet 2 gange daglig|S
28104710310|Ramipril "Krka"|1/2 tablet daglig|S
28104710310|Ramipril "Krka"|1 tablet daglig|S
28104713110|Elidel|1 påsmøring 2 gange daglig|S
28104713810|Alfacalcidol "Alternova"|1 kapsel daglig|S
28104713810|Alfacalcidol "Alternova"|2 kapsler 1 gang daglig|S
28104718910|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104718910|Candesartan "Krka"|4 tabletter 1 gang daglig|S
28104718910|Candesartan "Krka"|1 tablet daglig|S
28104718910|Candesartan "Krka"|1/2 tablet daglig|S
28104718910|Candesartan "Krka"|3 tabletter 1 gang daglig|S
28104718910|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104718910|Candesartan "Krka"|3 tabletter 1 gang daglig|S
28104718910|Candesartan "Krka"|4 tabletter 1 gang daglig|S
28104719010|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104719010|Candesartan "Krka"|1 tablet daglig|S
28104719010|Candesartan "Krka"|1/2 tablet daglig|S
28104719010|Candesartan "Krka"|3 tabletter 1 gang daglig|S
28104719010|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104719010|Candesartan "Krka"|3 tabletter 1 gang daglig|S
28104719010|Candesartan "Krka"|4 tabletter 1 gang daglig|S
28104719110|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104719110|Candesartan "Krka"|1 tablet daglig|S
28104719110|Candesartan "Krka"|1/2 tablet daglig|S
28104719110|Candesartan "Krka"|2 tabletter 1 gang daglig|S
28104719210|Candesartan "Krka"|1 tablet daglig|S
28104719210|Candesartan "Krka"|1/2 tablet daglig|S
28104719910|Zofran Zydis|1 tablet 2 gange daglig|S
28104720010|INexium|1 brev 2 gange daglig|S
28104720010|INexium|1 brev daglig|S
28104720010|INexium|2 breve 2 gange daglig|S
28104720010|INexium|2 breve 1 gang daglig|S
28104721810|Latanoprost "Pfizer"|1 dråbe daglig i højre øje|S
28104721810|Latanoprost "Pfizer"|1 dråbe daglig i venstre øje|S
28104721810|Latanoprost "Pfizer"|2 dråber 1 gang daglig, 1 i hvert øje|S
28104721810|Latanoprost "Pfizer"|1 dråbe aften i højre øje|S
28104721810|Latanoprost "Pfizer"|1 dråbe aften i venstre øje|S
28104721810|Latanoprost "Pfizer"|2 dråber aften, 1 i hvert øje|S
28104727310|Marcoumar|1 tablet daglig|S
28104727310|Marcoumar|1/2 tablet daglig|S
28104727310|Marcoumar|1 1/2 tabletter 1 gang daglig|S
28104727410|Tildiem LA|1 kapsel daglig|S
28104727510|Tildiem LA|1 kapsel daglig|S
28104728710|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104728710|Candesartan "Orion"|4 tabletter 1 gang daglig|S
28104728710|Candesartan "Orion"|1 tablet daglig|S
28104728710|Candesartan "Orion"|1/2 tablet daglig|S
28104728710|Candesartan "Orion"|3 tabletter 1 gang daglig|S
28104728710|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104728710|Candesartan "Orion"|3 tabletter 1 gang daglig|S
28104728710|Candesartan "Orion"|4 tabletter 1 gang daglig|S
28104728810|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104728810|Candesartan "Orion"|1 tablet daglig|S
28104728810|Candesartan "Orion"|1/2 tablet daglig|S
28104728810|Candesartan "Orion"|3 tabletter 1 gang daglig|S
28104728810|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104728810|Candesartan "Orion"|3 tabletter 1 gang daglig|S
28104728810|Candesartan "Orion"|4 tabletter 1 gang daglig|S
28104728910|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104728910|Candesartan "Orion"|1 tablet daglig|S
28104728910|Candesartan "Orion"|1/2 tablet daglig|S
28104728910|Candesartan "Orion"|2 tabletter 1 gang daglig|S
28104729010|Candesartan "Orion"|1 tablet daglig|S
28104729010|Candesartan "Orion"|1/2 tablet daglig|S
28104731110|Implanon|1 implantat 1 gang|S
28104733610|Buprenorphin "Actavis"|1 resoriblet daglig under tungen|S
28104733610|Buprenorphin "Actavis"|2 resoribletter 1 gang daglig under tungen|S
28104733610|Buprenorphin "Actavis"|3 resoribletter 1 gang daglig under tungen|S
28104733610|Buprenorphin "Actavis"|4 resoribletter 1 gang daglig under tungen|S
28104733710|Buprenorphin "Actavis"|1 resoriblet daglig under tungen|S
28104733710|Buprenorphin "Actavis"|2 resoribletter 1 gang daglig under tungen|S
28104733710|Buprenorphin "Actavis"|3 resoribletter 1 gang daglig under tungen|S
28104733710|Buprenorphin "Actavis"|4 resoribletter 1 gang daglig under tungen|S
28104739310|Medikinet CR|1 kapsel morgen før morgenmaden|S
28104739310|Medikinet CR|1 kapsel morgen efter morgenmaden|S
28104740710|Trajenta|1 tablet daglig|S
28104742210|Atorvastatin "Pfizer"|2 tabletter 4 gange daglig|S
28104742210|Atorvastatin "Pfizer"|2 tabletter 1 gang daglig|S
28104742210|Atorvastatin "Pfizer"|4 tabletter 1 gang daglig|S
28104742210|Atorvastatin "Pfizer"|1 tablet daglig|S
28104742210|Atorvastatin "Pfizer"|3 tabletter 1 gang daglig|S
28104742310|Atorvastatin "Pfizer"|2 tabletter 4 gange daglig|S
28104742310|Atorvastatin "Pfizer"|2 tabletter 1 gang daglig|S
28104742310|Atorvastatin "Pfizer"|4 tabletter 1 gang daglig|S
28104742310|Atorvastatin "Pfizer"|1 tablet daglig|S
28104742310|Atorvastatin "Pfizer"|3 tabletter 1 gang daglig|S
28104742410|Atorvastatin "Pfizer"|2 tabletter 1 gang daglig|S
28104742410|Atorvastatin "Pfizer"|1 tablet daglig|S
28104742510|Atorvastatin "Pfizer"|1 tablet daglig|S
28104749110|Mestinon|2 tabletter 2 gange daglig|S
28104749110|Mestinon|2 tabletter 4 gange daglig|S
28104749110|Mestinon|1 tablet 2 gange daglig|S
28104749110|Mestinon|1 tablet 4 gange daglig|S
28104749110|Mestinon|1 tablet 6 gange daglig|S
28104749110|Mestinon|1 tablet 3 gange daglig|S
28104749110|Mestinon|2 tabletter 3 gange daglig|S
28104749110|Mestinon|3 tabletter 2 gange daglig|S
28104749110|Mestinon|3 tabletter 3 gange daglig|S
28104749110|Mestinon|3 tabletter 4 gange daglig|S
28104751810|Oxycodonhydrochlorid "Teva"|2 tabletter 2 gange daglig|S
28104751810|Oxycodonhydrochlorid "Teva"|1 tablet 2 gange daglig|S
28104751810|Oxycodonhydrochlorid "Teva"|3 tabletter 2 gange daglig|S
28104752610|Dificlir|1 tablet 2 gange daglig|S
28104753410|Zyvoxid|1 tablet 2 gange daglig|S
28104753610|Questran|1 brev 2 gange daglig|S
28104753610|Questran|1 brev 3 gange daglig|S
28104753610|Questran|2 breve 3 gange daglig|S
28104753610|Questran|2 breve 2 gange daglig|S
28104756410|Oxez Turbuhaler|1 sug 2 gange daglig|S
28104756410|Oxez Turbuhaler|2 sug 2 gange daglig|S
28104756410|Oxez Turbuhaler|1 sug efter behov ved anfald|S
28104756410|Oxez Turbuhaler|1 sug daglig|S
28104756410|Oxez Turbuhaler|2 sug 1 gang daglig|S
28104756410|Oxez Turbuhaler|1 sug efter behov før anstrengelse|S
28104757510|Seretide Diskus|1 sug 2 gange daglig|S
28104757510|Seretide Diskus|1 sug daglig|S
28104757610|Seretide Diskus|1 sug 2 gange daglig|S
28104757610|Seretide Diskus|1 sug daglig|S
28104757810|Minirin Melt|1 tablet 3 gange daglig|S
28104757810|Minirin Melt|2 tabletter 3 gange daglig|S
28104757810|Minirin Melt|1 tablet fÃ¸r sengetid|S
28104757810|Minirin Melt|2 tabletter fÃ¸r sengetid|S
28104757810|Minirin Melt|3 tabletter fÃ¸r sengetid|S
28104757810|Minirin Melt|4 tabletter fÃ¸r sengetid|S
28104757910|Minirin Melt|1 tablet 3 gange daglig|S
28104757910|Minirin Melt|2 tabletter 3 gange daglig|S
28104757910|Minirin Melt|1 tablet fÃ¸r sengetid|S
28104757910|Minirin Melt|2 tabletter fÃ¸r sengetid|S
28104758210|Insuman Rapid SoloStar|1 IE efter behov kort tid før et måltid|S
28104758910|Entocort|2 kapsler morgen|S
28104758910|Entocort|3 kapsler morgen før morgenmaden|S
28104758910|Entocort|3 kapsler morgen|S
28104758910|Entocort|1 kapsel 3 gange daglig 30 min før et måltid|S
28104759110|Avidart|1 kapsel daglig|S
28104759910|Baklofen "Alternova"|1 tablet 3 gange daglig|S
28104759910|Baklofen "Alternova"|1/2 tablet 3 gange daglig|S
28104761410|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28104761410|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28104761410|Pulmicort Turbuhaler|3 sug 2 gange daglig|S
28104761410|Pulmicort Turbuhaler|1 sug daglig|S
28104761410|Pulmicort Turbuhaler|2 sug 1 gang daglig|S
28104761410|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28104761510|Levetiracetam "Stada"|2 tabletter 2 gange daglig|S
28104761510|Levetiracetam "Stada"|1 tablet 2 gange daglig|S
28104761510|Levetiracetam "Stada"|3 tabletter 2 gange daglig|S
28104761510|Levetiracetam "Stada"|1 1/2 tabletter 2 gange daglig|S
28104761610|Levetiracetam "Stada"|2 tabletter 2 gange daglig|S
28104761610|Levetiracetam "Stada"|1 tablet 2 gange daglig|S
28104761610|Levetiracetam "Stada"|3 tabletter 2 gange daglig|S
28104761610|Levetiracetam "Stada"|1 1/2 tabletter 2 gange daglig|S
28104761710|Levetiracetam "Stada"|2 tabletter 2 gange daglig|S
28104761710|Levetiracetam "Stada"|1 tablet 2 gange daglig|S
28104761810|Levetiracetam "Stada"|2 tabletter 2 gange daglig|S
28104761810|Levetiracetam "Stada"|1 tablet 2 gange daglig|S
28104761810|Levetiracetam "Stada"|1 1/2 tabletter 2 gange daglig|S
28104762210|Lomir Retard|1 kapsel daglig|S
28104762210|Lomir Retard|2 kapsler 1 gang daglig|S
28104762610|Clarithromycin "Actavis"|1 tablet daglig ved et måltid|S
28104762610|Clarithromycin "Actavis"|2 tabletter 1 gang daglig til et måltid|S
28104762710|Levetiracetam "1A Farma"|2 tabletter 2 gange daglig|S
28104762710|Levetiracetam "1A Farma"|1 tablet 2 gange daglig|S
28104762710|Levetiracetam "1A Farma"|3 tabletter 2 gange daglig|S
28104762710|Levetiracetam "1A Farma"|1 1/2 tabletter 2 gange daglig|S
28104762810|Levetiracetam "1A Farma"|2 tabletter 2 gange daglig|S
28104762810|Levetiracetam "1A Farma"|1 tablet 2 gange daglig|S
28104762810|Levetiracetam "1A Farma"|3 tabletter 2 gange daglig|S
28104762810|Levetiracetam "1A Farma"|1 1/2 tabletter 2 gange daglig|S
28104762910|Levetiracetam "1A Farma"|2 tabletter 2 gange daglig|S
28104762910|Levetiracetam "1A Farma"|1 tablet 2 gange daglig|S
28104763010|Levetiracetam "1A Farma"|2 tabletter 2 gange daglig|S
28104763010|Levetiracetam "1A Farma"|1 tablet 2 gange daglig|S
28104763010|Levetiracetam "1A Farma"|1 1/2 tabletter 2 gange daglig|S
28104763210|Levetiracetam "Orifarm"|2 tabletter 2 gange daglig|S
28104763210|Levetiracetam "Orifarm"|1 tablet 2 gange daglig|S
28104763210|Levetiracetam "Orifarm"|3 tabletter 2 gange daglig|S
28104763210|Levetiracetam "Orifarm"|1 1/2 tabletter 2 gange daglig|S
28104763310|Levetiracetam "Orifarm"|2 tabletter 2 gange daglig|S
28104763310|Levetiracetam "Orifarm"|1 tablet 2 gange daglig|S
28104763310|Levetiracetam "Orifarm"|3 tabletter 2 gange daglig|S
28104763310|Levetiracetam "Orifarm"|1 1/2 tabletter 2 gange daglig|S
28104763910|Levetiracetam "Orifarm"|2 tabletter 2 gange daglig|S
28104763910|Levetiracetam "Orifarm"|1 tablet 2 gange daglig|S
28104763910|Levetiracetam "Orifarm"|1 1/2 tabletter 2 gange daglig|S
28104765310|Montelukast "Accord"|1 tablet daglig|S
28104765310|Montelukast "Accord"|1 tablet aften|S
28104767510|Duovent HFA|1 pust 3 gange daglig|S
28104767510|Duovent HFA|2 pust 3 gange daglig|S
28104767510|Duovent HFA|1 pust 4 gange daglig|S
28104767510|Duovent HFA|2 pust efter behov ved anfald|S
28104767510|Duovent HFA|2 pust 4 gange daglig|S
28104767510|Duovent HFA|1 pust efter behov ved anfald|S
28104769610|Fluanxol Mite|2 tabletter 1 gang daglig|S
28104769610|Fluanxol Mite|1 tablet daglig|S
28104769710|Fluanxol Mite|2 tabletter 1 gang daglig|S
28104769710|Fluanxol Mite|1 tablet daglig|S
28104769710|Fluanxol Mite|3 tabletter 1 gang daglig|S
28104769810|Fluanxol|2 tabletter 1 gang daglig|S
28104769810|Fluanxol|4 tabletter 1 gang daglig|S
28104769810|Fluanxol|1 tablet daglig|S
28104769810|Fluanxol|3 tabletter 1 gang daglig|S
28104769910|Levetiracetam "Orion"|2 tabletter 2 gange daglig|S
28104769910|Levetiracetam "Orion"|1 tablet 2 gange daglig|S
28104769910|Levetiracetam "Orion"|3 tabletter 2 gange daglig|S
28104769910|Levetiracetam "Orion"|1 1/2 tabletter 2 gange daglig|S
28104770010|Levetiracetam "Orion"|2 tabletter 2 gange daglig|S
28104770010|Levetiracetam "Orion"|1 tablet 2 gange daglig|S
28104770010|Levetiracetam "Orion"|3 tabletter 2 gange daglig|S
28104770010|Levetiracetam "Orion"|1 1/2 tabletter 2 gange daglig|S
28104770210|Levetiracetam "Orion"|2 tabletter 2 gange daglig|S
28104770210|Levetiracetam "Orion"|1 tablet 2 gange daglig|S
28104770210|Levetiracetam "Orion"|1 1/2 tabletter 2 gange daglig|S
28104770510|Fucithalmic|1 dråbe 2 gange daglig i højre øje|N
28104770510|Fucithalmic|1 dråbe 2 gange daglig i venstre øje|N
28104770510|Fucithalmic|2 dråber 2 gange daglig, 1 i hvert øje|N
28104776610|Cardizem Uno|1 tablet daglig|S
28104776610|Cardizem Uno|1 tablet daglig ved et måltid|S
28104779410|Sativex|8 pust 1 gang daglig|S
28104784010|Levetiracetam "Teva"|2 tabletter 2 gange daglig|S
28104784010|Levetiracetam "Teva"|1 tablet 2 gange daglig|S
28104784010|Levetiracetam "Teva"|3 tabletter 2 gange daglig|S
28104784010|Levetiracetam "Teva"|1 1/2 tabletter 2 gange daglig|S
28104784110|Levetiracetam "Teva"|2 tabletter 2 gange daglig|S
28104784110|Levetiracetam "Teva"|1 tablet 2 gange daglig|S
28104784110|Levetiracetam "Teva"|3 tabletter 2 gange daglig|S
28104784110|Levetiracetam "Teva"|1 1/2 tabletter 2 gange daglig|S
28104784210|Levetiracetam "Teva"|2 tabletter 2 gange daglig|S
28104784210|Levetiracetam "Teva"|1 tablet 2 gange daglig|S
28104784310|Levetiracetam "Teva"|2 tabletter 2 gange daglig|S
28104784310|Levetiracetam "Teva"|1 tablet 2 gange daglig|S
28104784310|Levetiracetam "Teva"|1 1/2 tabletter 2 gange daglig|S
28104784810|Relpax|1 tablet efter behov ved anfald|S
28104784810|Relpax||S
28104785310|Buspirone "Orion"|2 tabletter 2 gange daglig|S
28104785310|Buspirone "Orion"|1 tablet 2 gange daglig|S
28104785310|Buspirone "Orion"|1 tablet 3 gange daglig|S
28104785310|Buspirone "Orion"|2 tabletter 3 gange daglig|S
28104785310|Buspirone "Orion"|1/2 tablet 3 gange daglig|S
28104786610|Elidel|1 påsmøring 2 gange daglig|S
28104791710|Crestor|2 tabletter 1 gang daglig|S
28104791710|Crestor|1 tablet daglig|S
28104791810|Crestor|2 tabletter 1 gang daglig|S
28104791810|Crestor|1 tablet daglig|S
28104807310|Cosopt Ukonserveret|1 dråbe 2 gange daglig i højre øje|S
28104807310|Cosopt Ukonserveret|1 dråbe 2 gange daglig i venstre øje|S
28104807310|Cosopt Ukonserveret|2 dråber 2 gange daglig, 1 i hvert øje|S
28104807510|Adalat LA|2 tabletter 1 gang daglig|S
28104807510|Adalat LA|1 tablet daglig|S
28104807510|Adalat LA|3 tabletter 1 gang daglig|S
28104808010|Diclofenac "Orifarm"|1 påsmøring efter behov, hÃ¸jst 4 gange daglig ved smerter|S
28104808110|Femistad|1 tablet daglig|S
28104808110|Femistad|1 tablet daglig i 3 uger, herefter en uges pause|S
28104808210|Femistad|1 tablet daglig|S
28104808210|Femistad|1 tablet daglig i 3 uger, herefter en uges pause|S
28104809810|Methylphenidate "Sandoz"|1 tablet daglig|S
28104809810|Methylphenidate "Sandoz"|1 tablet morgen|S
28104810610|Tolterodin "Pfizer"|1 kapsel daglig|S
28104810710|Tolterodin "Pfizer"|1 kapsel daglig|S
28104811310|Xarelto|1 tablet daglig|S
28104811410|Xarelto|1 tablet daglig|S
28104814110|Pramipexole "Accord"|1 tablet 3 gange daglig|S
28104814110|Pramipexole "Accord"|2 tabletter 3 gange daglig|S
28104814110|Pramipexole "Accord"|3 tabletter 3 gange daglig|S
28104814110|Pramipexole "Accord"|1 1/2 tabletter 3 gange daglig|S
28104814110|Pramipexole "Accord"|1 tablet fÃ¸r sengetid, 2-3 timer før virkning ønskes|S
28104814810|Levetiracetam "Accord"|2 tabletter 2 gange daglig|S
28104814810|Levetiracetam "Accord"|1 tablet 2 gange daglig|S
28104814810|Levetiracetam "Accord"|3 tabletter 2 gange daglig|S
28104814910|Levetiracetam "Accord"|2 tabletter 2 gange daglig|S
28104814910|Levetiracetam "Accord"|1 tablet 2 gange daglig|S
28104814910|Levetiracetam "Accord"|3 tabletter 2 gange daglig|S
28104814910|Levetiracetam "Accord"|1 1/2 tabletter 2 gange daglig|S
28104815010|Levetiracetam "Accord"|2 tabletter 2 gange daglig|S
28104815010|Levetiracetam "Accord"|1 tablet 2 gange daglig|S
28104815110|Levetiracetam "Accord"|2 tabletter 2 gange daglig|S
28104815110|Levetiracetam "Accord"|1 tablet 2 gange daglig|S
28104815110|Levetiracetam "Accord"|1 1/2 tabletter 2 gange daglig|S
28104819011|Androcur|2 tabletter 2 gange daglig|S
28104819011|Androcur|1 tablet 2 gange daglig|S
28104819011|Androcur|1/2 tablet 2 gange daglig|S
28104819011|Androcur|1 tablet 3 gange daglig|S
28104819011|Androcur|2 tabletter 3 gange daglig|S
28104819011|Androcur|1/2 tablet 3 gange daglig|S
28104821410|Omeprazol "Pensa"|2 kapsler 1 gang daglig|N
28104821410|Omeprazol "Pensa"|1 kapsel daglig|N
28104821410|Omeprazol "Pensa"|1 kapsel morgen og aften i 7 dage|N
28104825811|Vesicare|1 tablet daglig|S
28104825811|Vesicare|2 tabletter 1 gang daglig|S
28104825911|Vesicare|1 tablet daglig|S
28104825911|Vesicare|2 tabletter 1 gang daglig|S
28104826411|Brufen Retard|1 tablet 2 gange daglig|S
28104826411|Brufen Retard|2 tabletter 1 gang daglig|S
28104826411|Brufen Retard|1 tablet daglig|S
28104826411|Brufen Retard|1 tablet aften|S
28104826411|Brufen Retard|2 tabletter aften|S
28104828111|Androcur|2 tabletter 2 gange daglig|S
28104828111|Androcur|1 tablet 2 gange daglig|S
28104828111|Androcur|1/2 tablet 2 gange daglig|S
28104828111|Androcur|1 tablet 3 gange daglig|S
28104828111|Androcur|2 tabletter 3 gange daglig|S
28104828111|Androcur|1/2 tablet 3 gange daglig|S
28104832011|Burinex|2 tabletter 2 gange daglig|S
28104832011|Burinex|1 tablet 2 gange daglig|S
28104832011|Burinex|1 tablet daglig|S
28104832011|Burinex|2 tabletter 3 gange daglig|S
28104832011|Burinex|3 tabletter 3 gange daglig|S
28104832911|Desloratadine "Sandoz"|1 tablet daglig|S
28104833011|Desloratadine "Sandoz"|10 ml 1 gang daglig|S
28104833011|Desloratadine "Sandoz"|5 ml 1 gang daglig|S
28104833011|Desloratadine "Sandoz"|2,5 ml 1 gang daglig|S
28104837311|Creon|1 kapsel morgen, middag og aften til hvert måltid|S
28104837711|Zok-Zid|1 tablet daglig|S
28104837711|Zok-Zid|2 tabletter 1 gang daglig|S
28104838011|Minirin|1 tablet 3 gange daglig|S
28104838011|Minirin|2 tabletter 3 gange daglig|S
28104838011|Minirin|1 tablet fÃ¸r sengetid|S
28104838011|Minirin|2 tabletter fÃ¸r sengetid|S
28104838011|Minirin|3 tabletter fÃ¸r sengetid|S
28104838011|Minirin|4 tabletter fÃ¸r sengetid|S
28104838111|Minirin|1 tablet 3 gange daglig|S
28104838111|Minirin|2 tabletter 3 gange daglig|S
28104838111|Minirin|1 tablet fÃ¸r sengetid|S
28104838111|Minirin|2 tabletter fÃ¸r sengetid|S
28104838211|Minirin|1 tablet 3 gange daglig|S
28104838211|Minirin|1 tablet fÃ¸r sengetid|S
28104838311|Fusidinsy-hydrocor.ace."Europh|1 påsmøring 3 gange daglig|S
28104838411|Frusamil|1 tablet 2 gange daglig|S
28104838411|Frusamil|1 tablet daglig|S
28104838711|Fucidin-Hydrocortison|1 påsmøring 3 gange daglig|S
28104839111|Crestor|2 tabletter 1 gang daglig|S
28104839111|Crestor|1 tablet daglig|S
28104839211|Crestor|1 tablet daglig|S
28104839411|Symbicort Forte Turbuhaler|1 sug 2 gange daglig|S
28104839411|Symbicort Forte Turbuhaler|2 sug 2 gange daglig|S
28104839411|Symbicort Forte Turbuhaler|1 sug daglig|S
28104839411|Symbicort Forte Turbuhaler|2 sug 1 gang daglig|S
28104841011|Nimotop|2 tabletter 6 gange daglig|S
28104845110|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig|S
28104845110|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig til et måltid|S
28104845110|Ziprasidon "Pfizer"|2 kapsler 2 gange daglig til et måltid|S
28104845210|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig|S
28104845210|Ziprasidon "Pfizer"|2 kapsler 2 gange daglig|S
28104845210|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig til et måltid|S
28104845210|Ziprasidon "Pfizer"|2 kapsler 2 gange daglig til et måltid|S
28104845310|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig|S
28104845310|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig til et måltid|S
28104845410|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig|S
28104845410|Ziprasidon "Pfizer"|1 kapsel 2 gange daglig til et måltid|S
28104846611|Crestor|2 tabletter 1 gang daglig|S
28104846611|Crestor|1 tablet daglig|S
28104846611|Crestor|2 tabletter 1 gang daglig|S
28104846611|Crestor|3 tabletter 1 gang daglig|S
28104846611|Crestor|4 tabletter 1 gang daglig|S
28104847411|Nexium|2 tabletter 2 gange daglig|S
28104847411|Nexium|1 tablet 2 gange daglig|S
28104847411|Nexium|2 tabletter 1 gang daglig|S
28104847411|Nexium|1 tablet daglig|S
28104847411|Nexium|1 tablet 2 gange daglig|S
28104847411|Nexium|1 tablet daglig|S
28104847411|Nexium|2 tabletter 1 gang daglig|S
28104847411|Nexium|2 tabletter 2 gange daglig|S
28104847411|Nexium||S
28104847411|Nexium|1 tablet 2 gange daglig i 1 uge|S
28104847711|Nexium|1 tablet 2 gange daglig|S
28104847711|Nexium|2 tabletter 1 gang daglig|S
28104847711|Nexium|1 tablet daglig|S
28104847711|Nexium|1 tablet 2 gange daglig|S
28104847711|Nexium|1 tablet daglig|S
28104848211|Seroquel|2 tabletter 2 gange daglig|S
28104848211|Seroquel|1 tablet 2 gange daglig|S
28104848211|Seroquel|1 tablet fÃ¸r sengetid|S
